0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.2438149005174636,0.8020113110542297,-2.285428450932159e-07,0.2871466279029846,0.7676454782485962,-0.0126406894996762,0.324057936668396,0.7133817076683044,-0.0191596783697605,0.3181576132774353,0.660056471824646,-0.0270124580711126,0.2854428589344024,0.6465582251548767,-0.0312554538249969,0.3008339703083038,0.6606341004371643,0.0001314662367803,0.3216330111026764,0.618073582649231,-0.0220506824553012,0.3142595291137695,0.662610650062561,-0.0325174145400524,0.3034431040287018,0.680961549282074,-0.035977616906166,0.2737179696559906,0.660560131072998,-0.0033296677283942,0.2917790710926056,0.6283394694328308,-0.0276233367621898,0.2872174382209778,0.6847819089889526,-0.0332576520740985,0.2772253453731537,0.6973490715026855,-0.0309299137443304,0.2473994195461273,0.6643100380897522,-0.0104414783418178,0.2650239765644073,0.6385215520858765,-0.0385454855859279,0.2652190029621124,0.6986387372016907,-0.0332410186529159,0.2557147145271301,0.716403067111969,-0.0213970951735973,0.2180201858282089,0.670857846736908,-0.0180776845663785,0.242376372218132,0.6485214233398438,-0.0331961661577224,0.2454550266265869,0.6901788115501404,-0.0241588335484266,0.2361721247434616,0.7070908546447754,-0.0127196675166487
0.640023946762085,0.7405613660812378,-3.81061511234293e-07,0.6020638942718506,0.7183443307876587,-0.0183649491518735,0.5692951083183289,0.6653673648834229,-0.0315290801227092,0.5791401267051697,0.6214665770530701,-0.043252557516098,0.6167428493499756,0.6072032451629639,-0.0512310154736042,0.6074414849281311,0.5622431635856628,-0.0106734307482838,0.6004862785339355,0.5526925921440125,-0.0408129729330539,0.5891861915588379,0.5581263303756714,-0.0607476793229579,0.5762659907341003,0.5640687346458435,-0.0721051469445228,0.6450435519218445,0.5576623678207397,-0.0140769323334097,0.6208600401878357,0.5866317749023438,-0.0426925159990787,0.6094942092895508,0.6387858390808105,-0.0466896034777164,0.6112854480743408,0.6533421277999878,-0.0433331802487373,0.6756121516227722,0.577495813369751,-0.0227436032146215,0.6478081345558167,0.6291292309761047,-0.0463085882365703,0.6372226476669312,0.6726998090744019,-0.0357124656438827,0.6404948234558105,0.6740219593048096,-0.0240310728549957,0.7018998861312866,0.6106777787208557,-0.034795306622982,0.6694733500480652,0.6592762470245361,-0.0491491444408893,0.6608819365501404,0.6934958100318909,-0.043067093938589,0.6661291122436523,0.6914024949073792,-0.03507537022233
0.4806353747844696,0.75030517578125,-3.727487865035073e-07,0.5523941516876221,0.6377535462379456,0.0187399238348007,0.5868763327598572,0.5210455060005188,0.006610301323235,0.5862916707992554,0.4572711288928985,-0.0200162567198276,0.5400081872940063,0.4615060091018677,-0.0466221198439598,0.4844731092453003,0.3762366771697998,-0.0005560010904446,0.5080165266990662,0.2423424422740936,-0.0426804758608341,0.579926609992981,0.3099772334098816,-0.0708496868610382,0.5976422429084778,0.3854643106460571,-0.0838705152273178,0.4522494077682495,0.3980703949928283,-0.03986057639122,0.4766489565372467,0.2398178726434707,-0.0803035497665405,0.5645121335983276,0.3179657459259033,-0.1023991480469703,0.5835999846458435,0.4001903831958771,-0.1124457120895385,0.4224542379379272,0.4349809288978576,-0.0807733237743377,0.4371594488620758,0.2807709574699402,-0.1162282824516296,0.5303916931152344,0.336849182844162,-0.1236118525266647,0.5627878904342651,0.4113184809684753,-0.1230576634407043,0.3994238674640655,0.4919891357421875,-0.1207520216703414,0.417840838432312,0.3539050817489624,-0.1484151035547256,0.493237167596817,0.357456237077713,-0.1498653143644333,0.5340942740440369,0.3995588421821594,-0.1483266204595565
0.4653250873088836,0.8890434503555298,-5.763073431808152e-07,0.3958839178085327,0.8559520840644836,-0.0206403024494647,0.3270098268985748,0.783981204032898,-0.0356306321918964,0.3006348311901092,0.705556333065033,-0.055457878857851,0.3327877521514892,0.6545199155807495,-0.0697891265153884,0.3542509377002716,0.6613547801971436,0.0062433429993689,0.3362606167793274,0.6265746355056763,-0.0349523350596427,0.3555063009262085,0.701921820640564,-0.0582527816295623,0.3759451806545257,0.7563442587852478,-0.065772995352745,0.3954416513442993,0.6413581371307373,0.0013752359664067,0.3727241456508636,0.5960345268249512,-0.0499384477734565,0.3899988830089569,0.6944069862365723,-0.0651438236236572,0.4080305099487304,0.7620968222618103,-0.0613180696964263,0.4430055916309356,0.6307249069213867,-0.0111962025985121,0.4154444932937622,0.5728493928909302,-0.0614560432732105,0.4197817146778106,0.6647253036499023,-0.0613143779337406,0.4299729168415069,0.7369521260261536,-0.043742187321186,0.4919642508029938,0.6276990175247192,-0.0254557654261589,0.4950869083404541,0.5256341695785522,-0.0512584522366523,0.4941723048686981,0.4604350626468658,-0.0562549196183681,0.4876619875431061,0.4008524715900421,-0.052624687552452
0.4052802324295044,0.8793848752975464,9.618728427085443e-07,0.4126740396022796,0.7876600623130798,-0.0244609005749225,0.477731704711914,0.713384747505188,-0.0360489450395107,0.5529124736785889,0.7065175771713257,-0.0488355904817581,0.6062242388725281,0.7238883972167969,-0.0598640628159046,0.5230785608291626,0.6653390526771545,-0.0232374966144561,0.6051937937736511,0.6221414804458618,-0.0508528538048267,0.6604748964309692,0.6071626543998718,-0.0672206059098243,0.7096972465515137,0.5971258282661438,-0.0753093883395195,0.5424273610115051,0.7184577584266663,-0.0285901594907045,0.6263327598571777,0.6720837354660034,-0.0627439245581626,0.6906900405883789,0.6490890383720398,-0.08197683095932,0.7453855276107788,0.635668933391571,-0.0891777127981185,0.5490983724594116,0.7821639180183411,-0.0364506319165229,0.5699764490127563,0.7695658206939697,-0.0803509876132011,0.5064399838447571,0.7860203981399536,-0.0815151408314704,0.4585952758789062,0.8013827800750732,-0.0672232583165168,0.5473420023918152,0.8439051508903503,-0.0461866706609725,0.5569937229156494,0.8237419724464417,-0.0769443064928054,0.5096217393875122,0.8317587375640869,-0.0697598531842231,0.472868800163269,0.8408499360084534,-0.0547598488628864
0.3594130575656891,0.5890710949897766,7.319483330547882e-08,0.3888077437877655,0.5057930946350098,-0.0146132297813892,0.4324824810028076,0.4199930131435394,-0.0357293188571929,0.4834581315517425,0.3796768188476562,-0.0549924150109291,0.5009012222290039,0.4048543572425842,-0.0717911496758461,0.3576911985874176,0.3825915455818176,-0.0622449107468128,0.4573503732681274,0.3706454336643219,-0.0815564692020416,0.463440477848053,0.4129844605922699,-0.080753244459629,0.4410400986671448,0.4334805607795715,-0.0810818150639534,0.3502560555934906,0.4333463013172149,-0.0720610171556472,0.4569843113422394,0.4241641759872436,-0.0895493999123573,0.4552402198314667,0.4621851742267608,-0.0809030011296272,0.433879554271698,0.4717733263969421,-0.077850766479969,0.3565663993358612,0.4914504885673523,-0.0812349915504455,0.4580268561840057,0.4718047976493835,-0.0962934121489524,0.4503801465034485,0.5021713972091675,-0.0860239639878273,0.4293367564678192,0.5127404928207397,-0.0821429789066314,0.3729282021522522,0.5495923757553101,-0.0918496772646904,0.449804276227951,0.5398980975151062,-0.1039595082402229,0.4575901627540588,0.5536190867424011,-0.1015018448233604,0.4571923613548279,0.5609381794929504,-0.101336695253849
0.3098922073841095,0.7776508331298828,1.868108654434764e-07,0.351809948682785,0.7296874523162842,-0.0116031719371676,0.3765888214111328,0.6685926914215088,-0.0150491930544376,0.3801054954528808,0.6150607466697693,-0.0196474846452474,0.3597396612167358,0.5837951302528381,-0.024356422945857,0.3381847441196441,0.6055946350097656,0.0039634937420487,0.3387599587440491,0.5436304807662964,-0.0124820210039615,0.3462376594543457,0.5303505063056946,-0.0287823900580406,0.3543944954872131,0.5258188247680664,-0.0382957458496093,0.3145451247692108,0.6021865010261536,-0.0003585459780879,0.311048686504364,0.5257806777954102,-0.0115864984691143,0.3106374144554138,0.47879558801651,-0.0260033179074525,0.3103975653648376,0.4404743909835815,-0.0364413261413574,0.2921305000782013,0.6112441420555115,-0.0083630224689841,0.289241760969162,0.5394845604896545,-0.0204142965376377,0.289237767457962,0.4916409850120544,-0.0316782146692276,0.2900067567825317,0.4524981677532196,-0.0388498269021511,0.2684257924556732,0.6314505934715271,-0.0178845822811126,0.265596479177475,0.5731125473976135,-0.0273678135126829,0.2648993730545044,0.5347967743873596,-0.0314582102000713,0.2647607624530792,0.5004578828811646,-0.0340025387704372
0.5489271879196167,0.7673137187957764,1.1551085066230372e-07,0.4893742203712463,0.7419980764389038,-0.0189215987920761,0.4373256266117096,0.6912331581115723,-0.0343559607863426,0.4181038737297058,0.629611611366272,-0.051521610468626,0.4555160701274872,0.5985833406448364,-0.0657756701111793,0.474261075258255,0.5859881639480591,-0.0052435430698096,0.453936368227005,0.5083338022232056,-0.0395492278039455,0.4551796317100525,0.5363928079605103,-0.0658746883273124,0.4642850160598755,0.5750262141227722,-0.0779073536396026,0.5058937668800354,0.5698550939559937,-0.009945292957127,0.4939789772033691,0.4733631908893585,-0.0276931505650281,0.4874635338783264,0.418198674917221,-0.0416860319674015,0.4823960363864898,0.3693717420101166,-0.0510557554662227,0.5390676259994507,0.5720126032829285,-0.0210729967802763,0.5269915461540222,0.4833487272262573,-0.0365045443177223,0.5166468620300293,0.4292519688606262,-0.0459101535379886,0.5060680508613586,0.3821272253990173,-0.0509247072041034,0.5738291144371033,0.5876271724700928,-0.0348616391420364,0.5669076442718506,0.5144481658935547,-0.0418253280222415,0.560976505279541,0.4718335270881653,-0.0415932424366474,0.5546289682388306,0.4341338276863098,-0.0410248786211013
0.4538581371307373,0.6383055448532104,-1.9711592358362398e-07,0.5050427317619324,0.617078959941864,-0.026830730959773,0.5458669066429138,0.58303302526474,-0.0547947846353054,0.5674130916595459,0.5754241943359375,-0.0824494957923889,0.5777571201324463,0.5885947346687317,-0.1080500185489654,0.547703206539154,0.4188783764839172,-0.0367312170565128,0.5739138722419739,0.4868256449699402,-0.0847328975796699,0.5697100162506104,0.5718382596969604,-0.1184455305337905,0.5639926791191101,0.6349169611930847,-0.134724885225296,0.5011932253837585,0.4028857946395874,-0.0413783006370067,0.5324782729148865,0.4811696708202362,-0.086099736392498,0.532857358455658,0.5774050951004028,-0.102199412882328,0.5290235280990601,0.646847128868103,-0.1050483807921409,0.453058123588562,0.4154015779495239,-0.050275832414627,0.4832915663719177,0.475980132818222,-0.0896731838583946,0.4906432926654815,0.5633281469345093,-0.0910941660404205,0.4918028116226196,0.6235966086387634,-0.0824779123067855,0.4098484516143799,0.4489656984806061,-0.0618815347552299,0.4391094446182251,0.5061736106872559,-0.0884348079562187,0.4536071717739105,0.5697371363639832,-0.0882370546460151,0.4600297808647156,0.6111007928848267,-0.0805037096142768
0.4601117670536041,0.4726428091526031,-3.492605173960328e-07,0.4610014855861664,0.4770488440990448,-0.0802257061004638,0.4225852489471435,0.5088233947753906,-0.1110851243138313,0.3741348385810852,0.572953462600708,-0.1255663335323333,0.3279311656951904,0.6193079352378845,-0.135626420378685,0.3374017179012298,0.3940965235233307,-0.0795288160443306,0.2804848253726959,0.471471220254898,-0.1240321472287178,0.2617292404174804,0.5497400760650635,-0.1550705581903457,0.2548454403877258,0.6188263297080994,-0.17183618247509,0.3153042793273926,0.4287701845169067,-0.053493995219469,0.2607181072235107,0.5068163871765137,-0.1013751253485679,0.2639630436897278,0.5853436589241028,-0.1293192654848098,0.2721453607082367,0.6439254283905029,-0.1387855857610702,0.3090960085391998,0.4683452546596527,-0.0339425355195999,0.2901779413223266,0.5440703630447388,-0.0844243019819259,0.3291675448417663,0.5725301504135132,-0.1020433455705642,0.3520411849021911,0.5819413661956787,-0.1002910286188125,0.3153055012226105,0.5010915994644165,-0.0197276808321476,0.312019795179367,0.5588303208351135,-0.0659359619021415,0.3425334393978119,0.5746484398841858,-0.0793839991092681,0.3635641038417816,0.5783662796020508,-0.0768884494900703
